gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
5163471921	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				89686940-8885-429f-ae7a-e584cd7bac6c			Natuurwerk					unknown	unknown									present									bycatch											13-06-2023_laakdal43				2023-06-13								freshwater; stagnant	catch, fike	20	single fyke				80212004-2568-4EFB-B97B-75F8EC16F9C1			Europe					BE				laakdal 43													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471912	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				c321efc4-9366-49f9-a379-e472cc63ec28			Natuurwerk					unknown	unknown									present									bycatch											27-06-2024_molsenete34				2024-06-27								freshwater; stagnant	catch, fike	7	single fyke				C9CD45C3-D4B7-43B3-A539-282D76046F45			Europe					BE				molse nete 34													51.18516	5.1689	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471911	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				a12e9e67-d486-4cd5-b607-3d2fd49a92d2			Natuurwerk					unknown	unknown									present									bycatch											28-06-2024_molsenete33				2024-06-28								freshwater; stagnant	catch, fike	8	single fyke				276A7C1B-8319-406E-994A-FF595554EF58			Europe					BE				molse nete 33													51.18516	5.1689	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471905	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				fb346e01-60f1-43f6-901f-6c626b941fa4			Natuurwerk					unknown	unknown									present									bycatch											30-05-2023_laakdal41				2023-05-30								freshwater; stagnant	catch, fike	20	single fyke				3FF122FA-A234-4A59-B023-BF7A15813990			Europe					BE				laakdal 41													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471895	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				16a63315-f168-4452-add8-db8740321527			Natuurwerk					unknown	unknown									present									bycatch											05-07-2023_laakdal39				2023-07-05								freshwater; stagnant	catch, fike	4	single fyke				E9E4CE1C-43A6-4817-96EB-873765AA5598			Europe					BE				laakdal 39													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471821	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				3bcad71b-00a8-4b19-bcb6-2748c9285984			Natuurwerk					unknown	unknown									present									bycatch											31-07-2024_laakdal41				2024-07-31								freshwater; stagnant	catch, fike	17	single fyke				3FF122FA-A234-4A59-B023-BF7A15813990			Europe					BE				laakdal 41													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471814	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				e929b068-365b-4a5c-ba7c-27d566b09a80			Natuurwerk					unknown	unknown									present									bycatch											07-05-2020_griesbroek7				2020-05-07								freshwater; stagnant	catch, fike	3	paired fyke				80f08260-00f4-4989-8299-eee838d085b4			Europe					BE				griesbroek 7													51.1481	5.14413	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471759	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				72efe4f8-4dae-4ac7-8864-83f42cdb2880			Natuurwerk					unknown	unknown									present									bycatch											21-06-2023_laakdal39				2023-06-21								freshwater; stagnant	catch, fike	15	single fyke				E9E4CE1C-43A6-4817-96EB-873765AA5598			Europe					BE				laakdal 39													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471741	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				0078f95b-0376-4708-9654-ec674e8d143e			Natuurwerk					unknown	unknown									present									bycatch											09-05-2024_laakdal39				2024-05-09								freshwater; stagnant	catch, fike	20	single fyke				E9E4CE1C-43A6-4817-96EB-873765AA5598			Europe					BE				laakdal 39													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471740	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				7a56cce0-5475-48e8-ad62-808ea34ddb0e			Natuurwerk					unknown	unknown									present									bycatch											30-05-2023_laakdal41				2023-05-30								freshwater; stagnant	catch, fike	20	single fyke				3FF122FA-A234-4A59-B023-BF7A15813990			Europe					BE				laakdal 41													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471723	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				f57b14d2-45f6-446d-981a-6fbdd9fe7d52			Natuurwerk					unknown	unknown									present									bycatch											11-07-2023_molsenete25				2023-07-11								freshwater; stagnant	catch, fike	6	single fyke				CCB25757-251A-496E-BE76-0FCEBCCE248E			Europe					BE				molse nete 25													51.18456	5.15462	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471716	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				c41c61af-6dab-44ef-9d45-0d18c7af0a80			Natuurwerk					unknown	unknown									present									bycatch											26-05-2023_laakdal48				2023-05-26								freshwater; stagnant	catch, fike	2	single fyke				1980E2C4-7673-4ADF-BA6D-52B7508E79DB			Europe					BE				laakdal 48													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471709	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				4df5a901-5dcb-4a51-a9c4-be37e6afd38a			Natuurwerk					unknown	unknown									present									bycatch											04-07-2024_scheps42				2024-07-04								freshwater; stagnant	catch, fike	1	paired fyke				323F5909-B7D0-4A77-AC74-D9EF1DFB812A			Europe					BE				scheps 42													51.1212	5.14696	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471653	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				6de4d2e4-4899-4f70-a82b-2cee18f19a34			Natuurwerk					unknown	unknown									present									bycatch											25-06-2021_laakdal43				2021-06-25								freshwater; stagnant	catch, fike	10	single fyke				80212004-2568-4EFB-B97B-75F8EC16F9C1			Europe					BE				laakdal 43													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471643	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				c9ddd676-f603-41d0-a4d9-e0f2c1dcc06d			Natuurwerk					unknown	unknown									present									bycatch											31-07-2024_laakdal42				2024-07-31								freshwater; stagnant	catch, fike	7	paired fyke				CFE5F760-038E-4AFA-A19C-F41167BA5C06			Europe					BE				laakdal 42													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471638	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				5a2dab6d-9f48-4a49-a34f-aed4068d4f9a			Natuurwerk					unknown	unknown									present									bycatch											05-07-2023_laakdal41				2023-07-05								freshwater; stagnant	catch, fike	20	single fyke				3FF122FA-A234-4A59-B023-BF7A15813990			Europe					BE				laakdal 41													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471633	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				1129270e-17b4-4e0c-b13e-80a7aedea84e			Natuurwerk					unknown	unknown									present									bycatch											27-06-2024_molsenete36				2024-06-27								freshwater; stagnant	catch, fike	5	single fyke				0CB2CE2E-0B10-466F-AFC9-E89420928222			Europe					BE				molse nete 36													51.18456	5.15462	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471630	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				66dc9007-4da6-4c1c-939e-06d2babdefbd			Natuurwerk					unknown	unknown									present									bycatch											28-06-2024_molsenete35				2024-06-28									catch, fike	2	single fyke				F3703B35-6728-4900-A862-04E8B6CB57CF			Europe					BE				molse nete 35													51.18516	5.1689	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471589	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				38f5195c-539a-4dd5-89b8-486a8337de2d			Natuurwerk					unknown	unknown									present									bycatch											31-07-2024_laakdal42				2024-07-31								freshwater; stagnant	catch, fike	7	paired fyke				CFE5F760-038E-4AFA-A19C-F41167BA5C06			Europe					BE				laakdal 42													51.07745	4.96557	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471535	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				2446f0cd-3329-49e9-bb43-3a5c1bf389ff			Natuurwerk					unknown	unknown									present									bycatch											25-06-2024_molsenete31				2024-06-25								freshwater; stagnant	catch, fike	4	single fyke				FF2EAC7B-0342-4549-A8B8-E0542719444C			Europe					BE				molse nete 31													51.18516	5.1689	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471533	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				aba0ea7d-1a3b-4456-9002-00a6099c234a			Natuurwerk					unknown	unknown									present									bycatch											07-05-2021_griesbroek6				2021-05-07								freshwater; stagnant	catch, fike	8	paired fyke				03dc3f07-506f-4c71-bbcd-ad24c177cab5			Europe					BE				griesbroek 6													51.1475	5.12987	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
5163471500	http://www.inbo.be/en/norms-for-data-use			http://creativecommons.org/publicdomain/zero/1.0/				INBO				https://doi.org/10.15468/daf62d			Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)		HumanObservation				bbff9c93-d9e0-4940-b141-e49009fd9e7b			Natuurwerk					unknown	unknown									present									bycatch											28-07-2023_molsenete25				2023-07-28								freshwater; stagnant	catch, fike	8	single fyke				CCB25757-251A-496E-BE76-0FCEBCCE248E			Europe					BE				molse nete 25													51.18456	5.15462	WGS84	707.1067811865476																																						Natuurwerk				validated										Orconectes limosus								Animalia																species				ICZN			
